Flora e Funga do Brasil ID,Família,Nome Científico,Categoria de Risco,Ano de Avaliação,Houve Reavaliação,Ficha de Avaliação
137997,Bignoniaceae,Adenocalymma cristicalyx (A.H.Gentry) L.G.Lohmann,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/137997
138049,Dioscoreaceae,Dioscorea neblinensis Maguire & Steyerm.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138049
138064,Marantaceae,"Stromanthe bahiensis Yosh.-Arns, Mayo",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138064
138080,Marantaceae,Goeppertia effusa Saka & Lombardi,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138080
138084,Arecaceae,Syagrus ×teixeiriana Glassman,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138084
138085,Arecaceae,Syagrus ×tostana (Bondar) Glassman,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138085
138086,Marantaceae,Goeppertia ackermannii (Körn.) Borchs. & S. Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138086
138087,Arecaceae,Geonoma littoralis Noblick & Lorenzi,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138087
138090,Marantaceae,Goeppertia acuminata (Steyerm.) Borchs. & S. Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138090
138097,Marantaceae,Goeppertia allouia (Aubl.) Borchs. & S. Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138097
138099,Marantaceae,Goeppertia altissima (Poepp. & Endl.) Borchs. & S. Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138099
138104,Orchidaceae,Octomeria sulfurea Chiron & N.Sanson,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138104
138107,Orchidaceae,Octomeria fusiformis Luer & Toscano,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138107
138108,Marantaceae,Goeppertia annae (H. Kenn. & J.M.A. Braga) Borchs. & S. Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138108
138110,Orchidaceae,Octomeria hexalobata Chiron & N.Sanson,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138110
138111,Orchidaceae,Octomeria sansoniana Chiron & Guiard,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138111
138112,Marantaceae,Goeppertia arrabidae (Körn.) Borchs. & S. Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138112
138113,Orchidaceae,"Octomeria lilliputana W.Forst., F.Barros & V.C.Souza",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138113
138114,Marantaceae,Goeppertia attenuata (H.Kenn.) Borchs. & S. Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138114
138115,Orchidaceae,Octomeria corrigiosa Luer & Toscano,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138115
138116,Orchidaceae,Octomeria tweediei Luer & Toscano,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138116
138117,Orchidaceae,Octomeria andreana Campacci & Baptista,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138117
138118,Bignoniaceae,Martinella insignis A.H.Gentry ex Zuntini & L.G.Lohmann,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138118
138130,Vochysiaceae,Vochysia pseudopumila Rizzini & Heringer,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138130
138161,Orchidaceae,Dichaea elianae Xim.Bols.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138161
138162,Rutaceae,Metrodorea concinna Pirani & P.Dias,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138162
138173,Nyctaginaceae,Bougainvillea campanulata Heimerl,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138173
138193,Dioscoreaceae,Dioscorea trifurcata Hauman,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138193
138199,Zygophyllaceae,Bulnesia sarmientoi Lorentz ex Griseb.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138199
138227,Dioscoreaceae,Dioscorea cienegensis R. Knuth,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138227
138239,Lentibulariaceae,Utricularia cutleri Steyerm.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138239
138244,Dioscoreaceae,Dioscorea acanthogene Rusby,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138244
138250,Moraceae,Ficus insipida Willd.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138250
138292,Poaceae,Piresia palmula M.L.S.Carvalho & R.P.Oliveira,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138292
138297,Ehretiaceae,Keraunea capixaba Lombardi,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138297
138299,Orchidaceae,Dichaea hookeri Garay & H.R.Sweet,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138299
138300,Balanophoraceae,Helosis brasiliensis Schott & Endl.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138300
138347,Orchidaceae,Octomeria ouropretana H.Barbosa,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138347
138354,Cucurbitaceae,Gurania dumortieri Cogn.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138354
138385,Orchidaceae,Octomeria napoleon Luer,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138385
138388,Orchidaceae,Octomeria scirpoidea (Poepp. & Endl.) Rchb.f.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138388
138431,Marantaceae,Goeppertia barbata (Petersen) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138431
138554,Solanaceae,Nierembergia rivularis Miers,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138554
138566,Marantaceae,Goeppertia applicata (Jacob-Makoy ex É.Morren) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138566
138571,Marantaceae,Goeppertia bachemiana (É.Morren) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138571
138588,Marantaceae,Goeppertia brevipes (Körn.) Borchs. & S. Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138588
138592,Marantaceae,Goeppertia burle-marxii (H.Kenn.) Borchs.& S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138592
138596,Marantaceae,"Goeppertia cannoides (Nicolson, Steyerm. & Sivad.) Borchs. & S.Suárez",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138596
138597,Marantaceae,Goeppertia capitata (Ruiz & Pav.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138597
138598,Begoniaceae,Begonia obdeltata Gregório & E.L.Jacques,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138598
138601,Plantaginaceae,Plantago bradei Pilg.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138601
138602,Orchidaceae,Elleanthus hymenophorus (Rchb.f.) Rchb.f.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138602
138664,Begoniaceae,Begonia umbraculifera Hook.f.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138664
138666,Asteraceae,Kaunia rufescens (Lund ex DC.) R.M. King,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138666
138696,Marantaceae,Goeppertia colorata (Hook.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138696
138704,Marantaceae,Goeppertia comosa (L.f.) Borchs. & Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138704
138705,Marantaceae,Goeppertia compacta (S.Suárez & Galeano) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138705
138706,Marantaceae,Goeppertia crocata (É.Morren & Joriss.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138706
138711,Marantaceae,Goeppertia dryadica (J.M.A.Braga) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138711
138756,Malpighiaceae,Blepharandra hypoleuca (Benth.) Griseb.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138756
138788,Marantaceae,Goeppertia eichleri (Petersen) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138788
138794,Marantaceae,Goeppertia elliptica (Roscoe) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138794
138796,Malpighiaceae,Christianella glandulifera (Cuatrec.) W.R.Anderson,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138796
138806,Marantaceae,Goeppertia enclitica (J.F.Macbr.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138806
138808,Marantaceae,Goeppertia erecta (L.Anderss. & H.Kenn.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138808
138809,Marantaceae,Goeppertia exscapa (Poepp. & Endl.) Borchs. & S. Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138809
138811,Marantaceae,Goeppertia fasciata (Regel & Körn) Borchs. & Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138811
138814,Marantaceae,Goeppertia orbifolia (Linden) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138814
138821,Marantaceae,Goeppertia flavescens (Lindl). Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138821
138824,Marantaceae,Goeppertia fragilis (Gleason) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138824
138828,Malvaceae,Byttneria catalpifolia Jacq.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138828
138835,Marantaceae,Goeppertia gardneri (Baker) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138835
138841,Marantaceae,Goeppertia grandis (Petersen) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138841
138843,Marantaceae,Goeppertia granvillei (Andress. & H.Kenn.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138843
138850,Orchidaceae,Cattleya jenmanii Rolfe,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138850
138851,Marantaceae,Goeppertia makoyana (É.Morren) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138851
138852,Balanophoraceae,Lophophytum bolivianum Wedd.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138852
138856,Orchidaceae,Coryanthes mastersiana F.Lehm.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138856
138857,Orchidaceae,Elleanthus sphaerocephalus Schltr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138857
138878,Melastomataceae,"Bellucia klugii (Renner) Penneys, Michelangeli, Judd & Almeda",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138878
138884,Melastomataceae,"Bellucia strigosa (Gleason) Penneys, Michelangeli, Judd & Almeda",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138884
138886,Melastomataceae,"Bellucia subandina (Wurdack) Penneys, Michelangeli, Judd & Almeda",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138886
138888,Orchidaceae,Gongora histrionica Rchb.f.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138888
138895,Marantaceae,Goeppertia joffilyana (J.M.A.Braga) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138895
138897,Marantaceae,Goeppertia variegata (K.Koch) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138897
138931,Orchidaceae,Lockhartia latilabris C.Schweinf.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138931
138963,Convolvulaceae,Merremia calycina (Meisn.) Hallier f.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138963
138964,Orchidaceae,Octomeria flaviflora C.Schweinf.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138964
138968,Marantaceae,Goeppertia lagoagriana (H.Kenn.) Borchs.& S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138968
138969,Marantaceae,Goeppertia lanata (Petersen) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138969
138975,Melastomataceae,Bellucia ovata (O. Berg ex Triana) Penneys & al.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138975
138981,Melastomataceae,Bellucia mespiloides (Miq.) Macbr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138981
138982,Melastomataceae,Bellucia spruceana (Benth. ex Triana) J.F.Macbr.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138982
138988,Marantaceae,Goeppertia loeseneri (J.F.Macbr.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138988
138995,Marantaceae,Goeppertia prolifera (Vell.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/138995
139000,Rubiaceae,Borreria macrocephala Standl. & Steyerm.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139000
139003,Marantaceae,Goeppertia majestica (Linden) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139003
139009,Plantaginaceae,Philcoxia bahiensis V.C.Souza & Harley,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139009
139016,Marantaceae,Goeppertia mansonis (Körn.) Borchs. & S. Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139016
139018,Orchidaceae,Vanilla penicillata Garay & Dunsterv.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139018
139020,Marantaceae,Goeppertia mediopicta (É.Morren) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139020
139028,Marantaceae,Goeppertia micans (L.Mathieu) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139028
139033,Orchidaceae,Pabstiella determannii (Luer) F.Barros,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139033
139034,Orchidaceae,Pleurothallis loranthophylla Rchb.f.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139034
139041,Orchidaceae,Phloeophila peperomioides (Ames) Garay,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139041
139054,Malpighiaceae,Carolus sinemariensis (Aubl.) W.R.Anderson,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139054
139067,Orchidaceae,Cryptarrhena lunata R.Br.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139067
139074,Asteraceae,Dimerostemma grisebachii (Baker) M.D.Moraes,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139074
139076,Convolvulaceae,Cuscuta burrellii Yunck.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139076
139078,Asteraceae,Dimerostemma tenuifolium (Hassl.) M.D.Moraes,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139078
139085,Convolvulaceae,Cuscuta corymbosa Ruiz & Pav.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139085
139133,Marantaceae,Goeppertia neblinensis (H.Kenn.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139133
139139,Marantaceae,Goeppertia oblonga (Mart.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139139
139125,Marantaceae,Goeppertia microcephala (Poepp. & Endl.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139125
139141,Marantaceae,Goeppertia truncata (Link ex A.Dietr.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139141
139144,Marantaceae,Goeppertia ovata (Nees & Mart.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139144
139147,Marantaceae,Goeppertia panamensis (Rowlee ex Standl.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139147
139149,Marantaceae,Goeppertia pavonii (Körn.) Borchs. & S. Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139149
139151,Marantaceae,Goeppertia peruviana (Körn.) Borchs. & S. Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139151
139153,Marantaceae,Goeppertia picturata (K.Koch & Linden) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139153
139156,Marantaceae,Goeppertia poeppigiana (Loes. ex H.Kenn.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139156
139163,Marantaceae,Goeppertia propinqua (Poepp. & Endl.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139163
139169,Marantaceae,Goeppertia roseopicta (Linden) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139169
139172,Marantaceae,Goeppertia rufibarba (Fenzl) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139172
139175,Marantaceae,Goeppertia sellowii (Körn.) Borchs. & S. Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139175
139177,Marantaceae,Goeppertia silvosa (J.F.Macbr.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139177
139180,Marantaceae,Goeppertia standleyi (J.F.Macbr.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139180
139181,Marantaceae,Goeppertia straminea (Petersen) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139181
139185,Marantaceae,Goeppertia umbrosa (Körn.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139185
139187,Marantaceae,Goeppertia squarrosa (Anderss. & Kennedy) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139187
139190,Marantaceae,Goeppertia vaginata (Petersen) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139190
139192,Marantaceae,Goeppertia villosa (Lindl.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139192
139196,Marantaceae,Goeppertia violacea (Lindl.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139196
139202,Marantaceae,Goeppertia zingiberina (Körn.) Borchs. & S.Suárez,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139202
139216,Bromeliaceae,Alcantarea pataxoana Versieux,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139216
139220,Convolvulaceae,Jacquemontia bifida Hallier f.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139220
139245,Orchidaceae,"Pabstiella caraguatatubensis R.Miranda, F.J. de Jesus & Chiron",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139245
139250,Apocynaceae,Matelea vaupesana Morillo,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139250
139253,Convolvulaceae,Jacquemontia cataractae Krapov.,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139253
139258,Solanaceae,Solanum pilcomayense Morong,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139258
139263,Convolvulaceae,Jacquemontia macrocalyx Buril,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139263
139268,Begoniaceae,Begonia lossiae L.Kollmann,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139268
139270,Begoniaceae,Begonia aguiabrancensis L.Kollmann,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139270
139274,Begoniaceae,Begonia fragae L. Kollmann & Peixoto,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139274
139275,Begoniaceae,Begonia wasshauseniana L. Kollmann & Peixoto,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139275
139287,Begoniaceae,Begonia pachypoda L.Kollmann & Peixoto,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139287
139316,Bignoniaceae,Lundia laevis Kaehler,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139316
139326,Bignoniaceae,Lundia spruceana Bureau,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139326
139343,Fabaceae,"Desmodium microcarpum (Rusby) L.C.P. Lima, A.M.G. Azevedo & L.P. Queiroz",NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139343
139351,Bignoniaceae,Pleonotoma longiflora B.M. Gomes & Proença,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139351
139353,Bignoniaceae,Cuspidaria cratensis (J.C.Gomes) A.H.Gentry ex L.G.Lohmann,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139353
139354,Bignoniaceae,Cuspidaria lasiantha (Bureau & K.Schum.) L.G.Lohmann,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139354
139355,Bignoniaceae,Amphilophium campinae (A.Samp.) L.G.Lohmann,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139355
139361,Bignoniaceae,Amphilophium dusenianum (Kraenzl.) L.G.Lohmann,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139361
139369,Bignoniaceae,Amphilophium lohmanniae (A.Pool) L.G.Lohmann,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139369
139371,Bignoniaceae,Amphilophium racemosum (Bureau & K.Schum.) L.G.Lohmann,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139371
139391,Convolvulaceae,Ipomoea densibracteata O'Donell,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139391
139411,Orchidaceae,Catasetum ×issanense Pabst,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139411
139413,Violaceae,Pombalia arenaria (Ule) Paula-Souza,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139413
139414,Violaceae,Pombalia atropurpurea (A.St.-Hil.) Paula-Souza,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139414
139415,Violaceae,Pombalia bicolor (A.St-Hil.) Paula-Souza,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139415
139416,Violaceae,Pombalia bigibbosa (A.St.-Hil.) Paula-Souza,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139416
139417,Violaceae,Pombalia brevicaulis (Mart.) Paula-Souza,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139417
139418,Violaceae,Pombalia calceolaria (L.) Paula-Souza,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139418
139419,Violaceae,Pombalia communis (A.St.-Hil.) Paula-Souza,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139419
139420,Violaceae,Pombalia glauca Paula-Souza,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139420
139421,Violaceae,Pombalia heterosepala (Eichler) Paula-Souza,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139421
139422,Violaceae,Pombalia lanata (A.St.-Hil.) Paula-Souza,NE,2025,Não,https://dados.cncflora.jbrj.gov.br/ficha/139422
